date,Dubai,Brent,WTI,,
2023-01-10,76.04,80.1,75.12,,
2023-01-11,76.84,82.67,77.41,,
2023-01-12,79.53,84.03,78.39,,
2023-01-13,81.07,85.28,79.86,,
2023-01-16,81.79,84.46,,,
2023-01-17,82.54,85.92,80.18,,
2023-01-18,83.7,84.98,79.48,,
2023-01-19,81.43,86.16,80.33,,
2023-01-20,83.88,87.63,81.31,,
2023-01-23,,88.19,81.62,,
2023-01-24,,86.13,80.13,,
2023-01-25,83.52,86.12,80.15,,
2023-01-26,83.23,87.47,81.01,,
2023-01-27,84.17,86.66,79.68,,
2023-01-30,82.63,84.9,77.9,,
2023-01-31,80.91,84.49,78.87,,
2023-02-01,83.6,82.84,76.41,,
2023-02-02,80.9,82.17,75.88,,
2023-02-03,79.77,79.94,73.39,,
2023-02-06,78.36,80.99,74.11,,
2023-02-07,80.46,83.69,77.14,,
2023-02-08,81.93,85.09,78.47,,
2023-02-09,83.23,84.5,78.06,,
2023-02-10,83.58,86.39,79.72,,
2023-02-13,84.43,86.61,80.14,,
2023-02-14,84.91,85.58,79.06,,
2023-02-15,83.31,85.38,78.59,,
2023-02-16,84.03,85.14,78.49,,
2023-02-17,82.21,83,76.34,,
2023-02-20,82.4,84.07,,,
2023-02-21,81.91,83.05,76.16,,
2023-02-22,80.83,80.6,73.95,,
2023-02-23,80.07,82.21,75.39,,
2023-02-24,82.07,83.16,76.32,,
2023-02-27,82.21,82.45,75.68,,
2023-02-28,81.92,83.89,77.05,,
2023-03-01,82.48,84.31,77.69,,
2023-03-02,82.87,84.75,78.16,,
2023-03-03,83.23,85.83,79.68,,
2023-03-06,84.11,86.18,80.46,,
2023-03-07,84.6,83.29,77.58,,
2023-03-08,81.99,82.66,76.66,,
2023-03-09,81.8,81.59,75.72,,
2023-03-10,80.23,82.78,76.68,,
2023-03-13,82.35,80.77,74.8,,
2023-03-14,79.07,77.45,71.33,,
2023-03-15,77.82,73.69,67.61,,
2023-03-16,73.96,74.7,68.35,,
2023-03-17,74.84,72.97,66.74,,
2023-03-20,70.31,73.79,67.64,,
2023-03-21,73.74,75.32,69.33,,
2023-03-22,74.59,76.69,70.9,,
2023-03-23,76.12,75.91,69.96,,
2023-03-24,75.14,74.99,69.26,,
2023-03-27,74.77,78.12,72.81,,
2023-03-28,77.89,78.65,73.2,,
2023-03-29,78.04,78.28,72.97,,
2023-03-30,77.78,79.27,74.37,,
2023-03-31,78.08,79.77,75.67,,
2023-04-03,84.1,84.93,80.42,,
2023-04-04,85.08,84.94,80.71,,
2023-04-05,84.89,84.99,80.61,,
2023-04-06,84.57,85.12,80.7,,
2023-04-10,84.76,84.18,79.74,,
2023-04-11,84.53,85.61,81.53,,
2023-04-12,85.58,87.33,83.26,,
2023-04-13,87.36,86.09,82.16,,
2023-04-14,86.06,86.31,82.52,,
2023-04-17,85.93,84.76,80.83,,
2023-04-18,84.69,84.77,80.86,,
2023-04-19,83.58,83.12,79.16,,
2023-04-20,81.74,81.1,77.29,,
2023-04-21,80.77,81.66,77.87,,
2023-04-24,80.95,82.73,78.76,,
2023-04-25,82.79,80.77,77.07,,
2023-04-26,80.28,77.69,74.3,,
2023-04-27,78,78.37,74.76,,
2023-04-28,79.73,79.54,76.78,,
2023-05-01,,79.31,75.66,,
2023-05-02,78.61,75.32,71.66,,
2023-05-03,73.66,72.33,68.6,,
2023-05-04,72.97,72.5,68.56,,
2023-05-05,73.27,75.3,71.34,,
2023-05-08,76.21,77.01,73.16,,
2023-05-09,75.85,77.44,73.71,,
2023-05-10,75.74,76.41,72.56,,
2023-05-11,76.22,74.98,70.87,,
2023-05-12,73.54,74.17,70.04,,
2023-05-15,73.33,75.23,71.11,,
2023-05-16,74.6,74.91,70.86,,
2023-05-17,73.18,76.96,72.83,,
2023-05-18,75.37,75.86,71.86,,
2023-05-19,74.99,75.58,71.55,,
2023-05-22,74.47,75.99,71.99,,
2023-05-23,74.9,76.84,72.91,,
2023-05-24,76.64,78.36,74.34,,
2023-05-25,76.72,76.26,71.83,,
2023-05-26,75.33,76.95,72.67,,
2023-05-29,76.23,77.07,,,
2023-05-30,74.95,73.54,69.46,,
2023-05-31,72.25,72.66,68.09,,
2023-06-01,71.66,74.28,70.1,,
2023-06-02,,76.13,71.74,,
2023-06-05,76.41,76.71,72.15,,
2023-06-06,74.31,76.29,71.74,,
2023-06-07,75.22,76.95,72.53,,
2023-06-08,76.16,75.96,71.29,,
2023-06-09,75.22,74.79,70.17,,
2023-06-12,72.38,71.84,67.12,,
2023-06-13,71.97,74.29,69.42,,
2023-06-14,74.61,73.2,68.27,,
2023-06-15,73.34,75.67,70.62,,
2023-06-16,75.44,76.61,71.78,,
2023-06-19,76.3,76.09,,,
2023-06-20,77.44,75.9,70.5,,
2023-06-21,76.96,77.12,72.53,,
2023-06-22,77.44,74.14,69.51,,
2023-06-23,74.07,73.85,69.16,,
2023-06-26,74.49,74.18,69.37,,
2023-06-27,75.48,72.26,67.7,,
2023-06-28,74.24,74.03,69.56,,
2023-06-29,,74.34,69.86,,
2023-06-30,76.63,74.9,70.64,,
2023-07-03,75.21,74.65,69.79,,
2023-07-04,75.2,76.25,,,
2023-07-05,75.44,76.65,71.79,,
2023-07-06,77.29,76.52,71.8,,
2023-07-07,77.86,78.47,73.86,,
2023-07-10,78.28,77.69,72.99,,
2023-07-11,78.79,79.4,74.83,,
2023-07-12,79.91,80.11,75.75,,
2023-07-13,81.09,81.36,76.89,,
2023-07-14,81.97,79.87,75.42,,
2023-07-17,79.47,78.5,74.15,,
2023-07-18,79.59,79.63,75.75,,
2023-07-19,80.99,79.46,75.35,,
2023-07-20,81.04,79.64,75.63,,
2023-07-21,81.77,81.07,77.07,,
2023-07-24,82.52,82.74,78.74,,
2023-07-25,84.25,83.64,79.63,,
2023-07-26,84.29,82.92,78.78,,
2023-07-27,84.09,84.24,80.09,,
2023-07-28,84.71,84.99,80.58,,
2023-07-31,85.64,85.56,81.8,,
2023-08-01,85.85,84.91,81.37,,
2023-08-02,86.29,83.2,79.49,,
2023-08-03,83.97,85.14,81.55,,
2023-08-04,87.11,86.24,82.82,,
2023-08-07,87.73,85.34,81.94,,
2023-08-08,87.09,86.17,82.92,,
2023-08-09,,87.55,84.4,,
2023-08-10,89.03,86.4,82.82,,
2023-08-11,87.86,86.81,83.19,,
2023-08-14,87.61,86.21,82.51,,
2023-08-15,87.14,84.89,80.99,,
2023-08-16,86.04,83.45,79.38,,
2023-08-17,84.94,84.12,80.39,,
2023-08-18,85.41,84.8,81.25,,
2023-08-21,86.93,84.46,80.72,,
2023-08-22,85.74,84.03,80.35,,
2023-08-23,85.34,83.21,78.89,,
2023-08-24,85.09,83.36,79.05,,
2023-08-25,86.17,84.48,79.83,,
2023-08-28,86.29,84.42,80.1,,
2023-08-29,86.09,85.49,81.16,,
2023-08-30,86.78,85.86,81.63,,
2023-08-31,87.53,86.86,83.63,,
2023-09-01,,88.55,85.55,,
2023-09-04,89.47,89,,,
2023-09-05,89.2,90.04,86.69,,
2023-09-06,90.58,90.6,87.54,,
2023-09-07,91.49,89.92,86.87,,
2023-09-08,91.08,90.65,87.51,,
2023-09-11,91.59,90.64,87.29,,
2023-09-12,92.34,92.06,88.84,,
2023-09-13,93.89,91.88,88.52,,
2023-09-14,93.84,93.7,90.16,,
2023-09-15,95.56,93.93,90.77,,
2023-09-18,95.2,94.43,91.48,,
2023-09-19,95.19,94.34,91.2,,
2023-09-20,93.85,93.53,90.28,,
2023-09-21,93.23,93.3,89.63,,
2023-09-22,94.27,93.27,90.03,,
2023-09-25,94.09,93.29,89.68,,
2023-09-26,92.83,93.96,90.39,,
2023-09-27,94.46,96.55,93.68,,
2023-09-28,96.75,95.38,91.71,,
2023-09-29,96.1,95.31,90.79,,
2023-10-02,93.12,90.71,88.82,,
2023-10-03,91.09,90.92,89.23,,
2023-10-04,90.66,85.81,84.22,,
2023-10-05,86.29,84.07,82.31,,
2023-10-06,84.83,84.58,82.79,,
2023-10-09,87.05,88.15,86.38,,
2023-10-10,88.49,87.65,85.97,,
2023-10-11,88.2,85.82,83.49,,
2023-10-12,87.27,86,82.91,,
2023-10-13,88.88,90.89,87.69,,
2023-10-16,91.13,89.65,86.66,,
2023-10-17,90.78,89.9,86.66,,
2023-10-18,92.48,91.5,88.32,,
2023-10-19,91.19,92.38,89.37,,
2023-10-20,93.44,92.16,88.75,,
2023-10-23,92.34,89.83,85.49,,
2023-10-24,90.49,88.07,83.74,,
2023-10-25,89.03,90.13,85.39,,
2023-10-26,90.11,87.93,83.21,,
2023-10-27,89.72,90.48,85.54,,
2023-10-30,89.85,87.45,82.31,,
2023-10-31,88.05,87.41,81.02,,
2023-11-01,86.25,84.63,80.44,,
2023-11-02,86.94,86.85,82.46,,
2023-11-03,88.26,84.89,80.51,,
2023-11-06,86.89,85.18,80.82,,
2023-11-07,85.04,81.61,77.37,,
2023-11-08,82.74,79.54,75.33,,
2023-11-09,81.29,80.01,75.74,,
2023-11-10,81.62,81.43,77.17,,
2023-11-13,,82.52,78.26,,
2023-11-14,83.35,82.47,78.26,,
2023-11-15,83.23,81.18,76.66,,
2023-11-16,81.67,77.42,72.9,,
2023-11-17,79.23,80.61,75.89,,
2023-11-20,82.79,82.32,77.6,,
2023-11-21,83.39,82.45,77.77,,
2023-11-22,84.19,81.96,77.1,,
2023-11-23,82.69,81.42,,,
2023-11-24,83.05,80.58,75.54,,
2023-11-27,81.49,79.98,74.86,,
2023-11-28,82.14,81.68,76.41,,
2023-11-29,82.99,83.1,77.86,,
2023-11-30,85.38,82.83,75.96,,
2023-12-01,81.31,78.88,74.07,,
2023-12-04,78.03,78.03,73.04,,
2023-12-05,78.53,77.2,72.32,,
2023-12-06,77.53,74.3,69.38,,
2023-12-07,75,74.05,69.34,,
2023-12-08,76.07,75.84,71.23,,
2023-12-11,76.63,76.03,71.32,,
2023-12-12,76.23,73.24,68.61,,
2023-12-13,71.63,74.26,69.47,,
2023-12-14,74.38,76.61,71.58,,
2023-12-15,76.16,76.55,71.43,,
2023-12-18,76.17,77.95,72.47,,
2023-12-19,76.83,79.23,73.44,,
2023-12-20,79.06,79.7,74.22,,
2023-12-21,78.84,79.39,73.89,,
2023-12-22,79.12,79.07,73.56,,
2023-12-26,78.65,81.07,75.57,,
2023-12-27,80.19,79.65,74.11,,
2023-12-28,79.09,78.39,71.77,,
2023-12-29,77.08,77.04,71.65,,
2024-01-02,78.1,75.89,70.38,,
2024-01-03,75.28,78.25,72.7,,
2024-01-04,78.64,77.59,72.19,,
2024-01-05,77.78,78.76,73.81,,
2024-01-08,77.87,76.12,70.77,,
2024-01-09,76.84,77.59,72.24,,
2024-01-10,77.99,76.8,71.37,,
2024-01-11,77.3,77.41,72.02,,
2024-01-12,79.03,78.29,72.68,,
2024-01-15,77.99,78.15,,,
2024-01-16,77.83,78.29,72.4,,
2024-01-17,76.77,77.88,72.56,,
2024-01-18,77.54,79.1,74.08,,
2024-01-19,78.88,78.56,73.41,,
2024-01-22,77.76,80.06,75.19,,
2024-01-23,79.89,79.55,74.37,,
2024-01-24,79.57,80.04,75.09,,
2024-01-25,80.31,82.43,77.36,,
2024-01-26,81.67,83.55,78.01,,
2024-01-29,83.31,82.4,76.78,,
2024-01-30,81.9,82.87,77.82,,
2024-01-31,82.41,81.71,75.85,,
2024-02-01,80.31,78.7,73.82,,
2024-02-02,78.92,77.33,72.28,,
2024-02-05,77.4,77.99,72.78,,
2024-02-06,77.98,78.59,73.31,,
2024-02-07,78.51,79.21,73.86,,
2024-02-08,79.32,81.63,76.22,,
2024-02-09,81.02,82.19,76.84,,
2024-02-12,,82,76.92,,
2024-02-13,81.9,82.77,77.87,,
2024-02-14,82.45,81.6,76.64,,
2024-02-15,80.57,82.86,78.03,,
2024-02-16,82.07,83.47,79.19,,
2024-02-19,82.26,83.56,,,
2024-02-20,82.76,82.34,78.18,,
2024-02-21,81.44,83.03,77.91,,
2024-02-22,82.61,83.67,78.61,,
2024-02-23,82.02,81.62,76.49,,
2024-02-26,80.42,82.53,77.58,,
2024-02-27,82.06,83.65,78.87,,
2024-02-28,81.84,83.68,78.54,,
2024-02-29,81.78,83.62,78.26,,
2024-03-01,81.55,83.55,79.97,,
2024-03-04,83.1,82.8,78.74,,
2024-03-05,81.79,82.04,78.15,,
2024-03-06,82.02,82.96,79.13,,
2024-03-07,82.36,82.96,78.93,,
2024-03-08,83.35,82.08,78.01,,
2024-03-11,82.1,82.21,77.93,,
2024-03-12,82.84,81.92,77.56,,
2024-03-13,82.22,84.03,79.72,,
2024-03-14,84.09,85.42,81.26,,
2024-03-15,84.81,85.34,81.04,,
2024-03-18,85.65,86.89,82.72,,
2024-03-19,86.43,87.38,83.47,,
2024-03-20,86.51,85.95,81.68,,
2024-03-21,86,85.78,81.07,,
2024-03-22,85.49,85.43,80.63,,
2024-03-25,85.5,86.75,81.95,,
2024-03-26,86.18,86.25,81.62,,
2024-03-27,85.22,86.09,81.35,,
2024-03-28,86.31,87.48,83.17,,
2024-04-01,87.65,87.42,83.71,,
2024-04-02,89.04,88.92,85.15,,
2024-04-03,89.48,89.35,85.43,,
2024-04-04,89.63,90.65,86.59,,
2024-04-05,90.89,91.17,86.91,,
2024-04-08,90.03,90.38,86.43,,
2024-04-09,90.74,89.42,85.23,,
2024-04-10,,90.48,86.21,,
2024-04-11,90.88,89.74,85.02,,
2024-04-12,90.48,90.45,85.66,,
2024-04-15,89.53,90.1,85.41,,
2024-04-16,90.26,90.02,85.36,,
2024-04-17,90.07,87.29,82.69,,
2024-04-18,87.43,87.11,82.73,,
2024-04-19,87.72,87.29,83.14,,
2024-04-22,86.41,87,82.85,,
2024-04-23,88.47,88.42,83.36,,
2024-04-24,88.86,88.02,82.81,,
2024-04-25,88.62,89.01,83.57,,
2024-04-26,88.99,89.5,83.85,,
2024-04-29,88.9,88.4,82.63,,
2024-04-30,88.59,87.86,81.93,,
2024-05-01,,83.44,79,,
2024-05-02,84.52,83.67,78.95,,
2024-05-03,84.12,82.96,78.11,,
2024-05-06,84.02,83.33,78.48,,
2024-05-07,84.12,83.16,78.38,,
2024-05-08,82.98,83.58,78.99,,
2024-05-09,84.67,83.88,79.26,,
2024-05-10,84.86,82.79,78.26,,
2024-05-13,83.87,83.36,79.12,,
2024-05-14,83.91,82.38,78.02,,
2024-05-15,83.42,82.75,78.63,,
2024-05-16,83.74,83.27,79.23,,
2024-05-17,84.61,83.98,80.06,,
2024-05-20,85.14,83.71,79.8,,
2024-05-21,84.18,82.88,79.26,,
2024-05-22,,81.9,77.57,,
2024-05-23,83.25,81.36,76.87,,
2024-05-24,82.48,82.12,77.72,,
2024-05-27,83.31,83.1,,,
2024-05-28,84.42,84.22,79.83,,
2024-05-29,85.48,83.6,79.23,,
2024-05-30,84.27,81.86,77.91,,
2024-05-31,83.44,81.62,76.99,,
2024-06-03,81.91,78.36,74.22,,
2024-06-04,77.9,77.52,73.25,,
2024-06-05,78.24,78.41,74.07,,
2024-06-06,79.24,79.87,75.55,,
2024-06-07,80.12,79.62,75.53,,
2024-06-10,80.18,81.63,77.74,,
2024-06-11,81.87,81.92,77.9,,
2024-06-12,82.66,82.6,78.5,,
2024-06-13,82.09,82.75,78.62,,
2024-06-14,82.34,82.62,78.45,,
2024-06-17,,84.25,80.33,,
2024-06-18,83.35,85.33,81.57,,
2024-06-19,84.32,85.07,,,
2024-06-20,84.54,85.71,82.17,,
2024-06-21,84.82,85.24,80.73,,
2024-06-24,84.56,86.01,81.63,,
2024-06-25,85.28,85.01,80.83,,
2024-06-26,84.49,85.25,80.9,,
2024-06-27,84.93,86.39,81.74,,
2024-06-28,85.77,86.41,81.54,,
2024-07-01,85.65,86.6,83.38,,
2024-07-02,87.08,86.24,82.81,,
2024-07-03,86.6,87.34,83.88,,
2024-07-04,86.79,87.43,,,
2024-07-05,87.64,86.54,83.16,,
2024-07-08,86.2,85.75,82.33,,
2024-07-09,85.64,84.66,81.41,,
2024-07-10,84.59,85.08,82.1,,
2024-07-11,85.45,85.4,82.62,,
2024-07-12,85.65,85.03,82.21,,
2024-07-15,84.69,84.85,81.91,,
2024-07-16,83.83,83.73,80.76,,
2024-07-17,83.68,85.08,82.85,,
2024-07-18,84.78,85.11,82.82,,
2024-07-19,84.49,82.63,80.13,,
2024-07-22,82.37,82.4,79.78,,
2024-07-23,81.93,81.01,76.96,,
2024-07-24,80.66,81.71,77.59,,
2024-07-25,80.69,82.37,78.28,,
2024-07-26,81.35,81.13,77.16,,
